x=951, y=948, w=4, h=4
x=897, y=948, w=10, h=10
x=901, y=951, w=3, h=3
x=885, y=948, w=2, h=2
x=779, y=948, w=6, h=3
x=260, y=948, w=3, h=1
x=60, y=948, w=10, h=3
x=1450, y=947, w=8, h=7
x=1424, y=947, w=10, h=6
x=1424, y=948, w=5, h=5
x=1057, y=947, w=16, h=4
x=1055, y=947, w=1, h=3
x=1048, y=947, w=6, h=4
x=900, y=947, w=2, h=1
x=731, y=947, w=17, h=4
x=562, y=947, w=1, h=1
x=547, y=947, w=4, h=3
x=41, y=947, w=22, h=9
x=1390, y=946, w=15, h=9
x=1300, y=946, w=8, h=12
x=1287, y=946, w=13, h=9
x=910, y=946, w=5, h=5
x=43, y=946, w=5, h=3
x=1357, y=945, w=16, h=8
x=1202, y=945, w=36, h=11
x=963, y=945, w=15, h=8
x=899, y=945, w=9, h=5
x=662, y=945, w=1, h=2
x=546, y=945, w=15, h=4
x=379, y=945, w=1, h=1
x=224, y=945, w=443, h=23
x=578, y=962, w=4, h=3
x=593, y=958, w=6, h=5
x=452, y=956, w=7, h=5
x=250, y=956, w=3, h=3
x=253, y=955, w=3, h=3
x=350, y=953, w=5, h=5
x=322, y=953, w=6, h=3
x=253, y=952, w=4, h=5
x=244, y=945, w=4, h=2
x=19, y=945, w=15, h=14
x=21, y=954, w=6, h=5
x=19, y=952, w=5, h=5
x=1161, y=944, w=3, h=3
x=1142, y=944, w=44, h=21
x=1178, y=958, w=3, h=4
x=1175, y=956, w=3, h=5
x=1177, y=955, w=3, h=5
x=1172, y=955, w=4, h=4
x=1171, y=952, w=6, h=6
x=1127, y=944, w=7, h=5
x=881, y=944, w=9, h=1
x=691, y=944, w=24, h=8
x=705, y=949, w=3, h=3
x=289, y=944, w=9, h=5
x=1258, y=943, w=36, h=17
x=1272, y=951, w=3, h=3
x=1238, y=943, w=17, h=14
x=972, y=943, w=4, h=1
x=666, y=943, w=41, h=19
x=649, y=943, w=12, h=6
x=644, y=943, w=4, h=5
x=645, y=944, w=3, h=4
x=526, y=943, w=7, h=4
x=372, y=943, w=6, h=2
x=287, y=943, w=1, h=2
x=133, y=943, w=19, h=12
x=1064, y=942, w=7, h=5
x=1065, y=942, w=5, h=4
x=892, y=942, w=7, h=11
x=892, y=949, w=4, h=4
x=570, y=942, w=2, h=2
x=405, y=942, w=1, h=1
x=329, y=942, w=4, h=3
x=296, y=942, w=5, h=2
x=231, y=942, w=4, h=3
x=167, y=942, w=10, h=5
x=1565, y=941, w=15, h=11
x=1364, y=941, w=1, h=1
x=1306, y=941, w=4, h=4
x=1125, y=941, w=1, h=2
x=891, y=941, w=1, h=1
x=226, y=941, w=4, h=7
x=107, y=941, w=37, h=22
x=126, y=946, w=4, h=3
x=118, y=945, w=9, h=6
x=125, y=944, w=3, h=4
x=117, y=943, w=6, h=5
x=265, y=940, w=82, h=14
x=283, y=950, w=3, h=3
x=300, y=949, w=3, h=3
x=280, y=947, w=13, h=6
x=278, y=947, w=4, h=3
x=266, y=944, w=3, h=4
x=302, y=943, w=4, h=5
x=341, y=942, w=3, h=4
x=326, y=940, w=1, h=1
x=1460, y=939, w=5, h=4
x=1183, y=939, w=24, h=21
x=1186, y=950, w=9, h=7
x=1072, y=939, w=57, h=45
x=1124, y=966, w=3, h=3
x=1091, y=952, w=3, h=3
x=1108, y=940, w=4, h=5
x=886, y=939, w=4, h=3
x=645, y=939, w=6, h=3
x=528, y=939, w=3, h=1
x=524, y=939, w=6, h=5
x=428, y=939, w=5, h=1
x=396, y=939, w=6, h=3
x=395, y=939, w=1, h=1
x=348, y=939, w=97, h=11
x=375, y=939, w=3, h=3
x=372, y=939, w=1, h=1
x=348, y=939, w=5, h=2
x=311, y=939, w=4, h=3
x=103, y=939, w=12, h=12
x=103, y=943, w=12, h=8
x=84, y=939, w=19, h=16
x=93, y=943, w=9, h=9
x=95, y=942, w=4, h=3
x=98, y=939, w=4, h=3
x=1535, y=938, w=8, h=7
x=1535, y=939, w=7, h=5
x=1440, y=938, w=7, h=8
x=1117, y=938, w=38, h=16
x=1132, y=949, w=3, h=3
x=1147, y=942, w=3, h=3
x=972, y=938, w=4, h=1
x=416, y=938, w=3, h=5
x=366, y=938, w=5, h=4
x=300, y=938, w=1, h=3
x=257, y=938, w=1, h=1
x=191, y=938, w=6, h=3
x=1228, y=937, w=3, h=3
x=660, y=937, w=25, h=16
x=671, y=949, w=10, h=4
x=602, y=937, w=3, h=1
x=488, y=937, w=2, h=1
x=402, y=937, w=4, h=7
x=402, y=937, w=2, h=1
x=246, y=937, w=20, h=9
x=262, y=939, w=3, h=4
x=1359, y=936, w=19, h=12
x=1373, y=943, w=3, h=3
x=1236, y=936, w=10, h=5
x=443, y=936, w=28, h=9
x=461, y=936, w=5, h=3
x=433, y=936, w=6, h=8
x=433, y=940, w=4, h=4
x=434, y=936, w=5, h=5
x=185, y=936, w=6, h=6
x=3, y=936, w=3, h=2
x=1477, y=935, w=12, h=8
x=420, y=935, w=3, h=3
x=420, y=935, w=3, h=3
x=395, y=935, w=2, h=1
x=301, y=935, w=1, h=2
x=17, y=935, w=5, h=9
x=17, y=938, w=3, h=3
x=1496, y=934, w=4, h=3
x=1371, y=934, w=12, h=15
x=1337, y=934, w=9, h=6
x=1338, y=934, w=5, h=3
x=1307, y=934, w=15, h=20
x=1194, y=934, w=4, h=7
x=1172, y=934, w=15, h=21
x=1178, y=939, w=4, h=5
x=1181, y=934, w=3, h=3
x=1034, y=934, w=1, h=1
x=954, y=934, w=3, h=3
x=584, y=934, w=10, h=8
x=585, y=937, w=5, h=4
x=586, y=934, w=3, h=2
x=522, y=934, w=5, h=8
x=522, y=935, w=5, h=3
x=479, y=934, w=4, h=3
x=479, y=934, w=3, h=3
x=439, y=934, w=15, h=9
x=446, y=938, w=4, h=4
x=443, y=937, w=3, h=3
x=393, y=934, w=10, h=4
x=348, y=934, w=4, h=2
x=299, y=934, w=1, h=2
x=224, y=934, w=25, h=10
x=237, y=935, w=3, h=3
x=46, y=934, w=10, h=4
x=1354, y=933, w=8, h=3
x=1347, y=933, w=4, h=2
x=1225, y=933, w=15, h=11
x=1215, y=933, w=13, h=13
x=828, y=933, w=2, h=4
x=821, y=933, w=6, h=6
x=649, y=933, w=8, h=12
x=653, y=936, w=3, h=4
x=649, y=935, w=5, h=4
x=652, y=933, w=1, h=1
x=569, y=933, w=16, h=13
x=573, y=942, w=4, h=3
x=580, y=941, w=4, h=4
x=578, y=934, w=7, h=9
x=438, y=933, w=2, h=2
x=364, y=933, w=2, h=1
x=345, y=933, w=2, h=2
x=130, y=933, w=60, h=33
x=164, y=961, w=4, h=4
x=178, y=956, w=3, h=3
x=173, y=956, w=4, h=5
x=135, y=954, w=37, h=10
x=165, y=953, w=5, h=4
x=163, y=953, w=3, h=4
x=175, y=948, w=9, h=11
x=181, y=947, w=6, h=7
x=175, y=945, w=6, h=6
x=153, y=944, w=3, h=3
x=1496, y=932, w=6, h=3
x=1357, y=932, w=6, h=2
x=1234, y=932, w=4, h=3
x=1142, y=932, w=7, h=5
x=588, y=932, w=9, h=2
x=568, y=932, w=1, h=1
x=540, y=932, w=35, h=14
x=546, y=938, w=8, h=6
x=567, y=936, w=3, h=3
x=437, y=932, w=1, h=1
x=371, y=932, w=20, h=8
x=376, y=934, w=3, h=3
x=331, y=932, w=10, h=10
x=23, y=932, w=45, h=18
x=39, y=938, w=3, h=3
x=0, y=932, w=31, h=20
x=6, y=938, w=3, h=3
x=1567, y=931, w=7, h=6
x=1451, y=931, w=21, h=9
x=892, y=931, w=3, h=3
x=831, y=931, w=2, h=5
x=822, y=931, w=5, h=5
x=668, y=931, w=4, h=2
x=656, y=931, w=1, h=1
x=612, y=931, w=6, h=1
x=606, y=931, w=4, h=2
x=570, y=931, w=17, h=5
x=473, y=931, w=1, h=1
x=420, y=931, w=12, h=11
x=282, y=931, w=5, h=5
x=282, y=931, w=5, h=5
x=960, y=930, w=15, h=7
x=909, y=930, w=1, h=1
x=446, y=930, w=4, h=1
x=177, y=930, w=8, h=13
x=1503, y=929, w=1, h=1
x=943, y=929, w=1, h=1
x=482, y=929, w=1, h=1
x=361, y=929, w=10, h=3
x=271, y=929, w=19, h=18
x=271, y=931, w=4, h=4
x=277, y=929, w=4, h=4
x=182, y=929, w=44, h=43
x=198, y=968, w=6, h=3
x=196, y=961, w=4, h=3
x=214, y=955, w=5, h=4
x=196, y=953, w=4, h=4
x=209, y=939, w=3, h=3
x=205, y=938, w=6, h=5
x=167, y=929, w=10, h=3
x=1214, y=928, w=3, h=4
x=1187, y=928, w=17, h=20
x=1174, y=928, w=2, h=2
x=1133, y=928, w=4, h=5
x=971, y=928, w=9, h=6
x=937, y=928, w=5, h=3
x=567, y=928, w=29, h=3
x=565, y=928, w=2, h=4
x=476, y=928, w=5, h=3
x=336, y=928, w=20, h=8
x=340, y=931, w=4, h=3
x=1425, y=927, w=7, h=4
x=1419, y=927, w=9, h=7
x=1397, y=927, w=4, h=3
x=1369, y=927, w=7, h=6
x=1354, y=927, w=13, h=7
x=1363, y=928, w=3, h=3
x=1361, y=927, w=4, h=3
x=1346, y=927, w=9, h=6
x=1011, y=927, w=1, h=3
x=576, y=927, w=1, h=1
x=562, y=927, w=2, h=6
x=550, y=927, w=1, h=1
x=542, y=927, w=5, h=3
x=476, y=927, w=14, h=8
x=403, y=927, w=17, h=4
x=363, y=927, w=6, h=2
x=262, y=927, w=3, h=4
x=251, y=927, w=28, h=16
x=267, y=934, w=3, h=5
x=251, y=927, w=3, h=4
x=179, y=927, w=4, h=1
x=47, y=927, w=9, h=6
x=1153, y=926, w=5, h=6
x=1143, y=926, w=7, h=5
x=1145, y=927, w=5, h=4
x=981, y=926, w=3, h=7
x=962, y=926, w=4, h=5
x=917, y=926, w=3, h=2
x=627, y=926, w=4, h=4
x=590, y=926, w=8, h=3
x=595, y=926, w=3, h=3
x=573, y=926, w=2, h=1
x=1406, y=925, w=5, h=3
x=1190, y=925, w=7, h=11
x=235, y=925, w=5, h=3
x=1505, y=924, w=20, h=9
x=1465, y=924, w=16, h=12
x=1270, y=924, w=3, h=3
x=933, y=924, w=5, h=3
x=741, y=924, w=14, h=20
x=661, y=924, w=5, h=2
x=638, y=924, w=3, h=3
x=371, y=924, w=19, h=7
x=347, y=924, w=23, h=17
x=358, y=924, w=4, h=5
x=329, y=924, w=9, h=5
x=1407, y=923, w=10, h=5
x=1236, y=923, w=5, h=6
x=1204, y=923, w=9, h=14
x=1114, y=923, w=23, h=20
x=945, y=923, w=4, h=4
x=902, y=923, w=4, h=3
x=737, y=923, w=3, h=6
x=707, y=923, w=23, h=6
x=220, y=923, w=17, h=11
x=231, y=926, w=3, h=3
x=222, y=923, w=11, h=10
x=200, y=923, w=13, h=8
x=200, y=925, w=3, h=4
x=184, y=923, w=4, h=4
x=1173, y=922, w=10, h=5
x=843, y=922, w=2, h=2
x=657, y=922, w=3, h=2
x=646, y=922, w=18, h=8
x=616, y=922, w=12, h=4
x=624, y=923, w=3, h=3
x=598, y=922, w=15, h=6
x=602, y=924, w=3, h=3
x=567, y=922, w=20, h=6
x=424, y=922, w=16, h=6
x=342, y=922, w=3, h=1
x=1406, y=921, w=13, h=5
x=1326, y=921, w=6, h=6
x=1282, y=921, w=17, h=9
x=1149, y=921, w=5, h=8
x=1149, y=921, w=5, h=5
x=812, y=921, w=1, h=1
x=599, y=921, w=5, h=1
x=589, y=921, w=8, h=5
x=528, y=921, w=4, h=4
x=389, y=921, w=13, h=6
x=389, y=921, w=6, h=5
x=293, y=921, w=2, h=1
x=1434, y=920, w=20, h=15
x=1441, y=925, w=6, h=4
x=836, y=920, w=43, h=42
x=846, y=949, w=4, h=3
x=860, y=948, w=3, h=4
x=849, y=945, w=15, h=14
x=851, y=945, w=4, h=3
x=860, y=939, w=3, h=4
x=849, y=938, w=5, h=3
x=856, y=937, w=5, h=6
x=856, y=933, w=9, h=7
x=672, y=920, w=4, h=1
x=477, y=920, w=16, h=7
x=490, y=921, w=3, h=3
x=476, y=920, w=6, h=4
x=477, y=921, w=3, h=3
x=426, y=920, w=16, h=1
x=398, y=920, w=13, h=6
x=363, y=920, w=2, h=6
x=332, y=920, w=2, h=1
x=208, y=920, w=13, h=8
x=209, y=921, w=3, h=4
x=1541, y=919, w=20, h=13
x=1551, y=920, w=4, h=5
x=1540, y=919, w=6, h=6
x=1059, y=919, w=4, h=6
x=1059, y=919, w=4, h=5
x=1019, y=919, w=2, h=4
x=946, y=919, w=2, h=3
x=839, y=919, w=14, h=5
x=802, y=919, w=5, h=6
x=654, y=919, w=8, h=3
x=637, y=919, w=5, h=4
x=573, y=919, w=6, h=3
x=465, y=919, w=12, h=16
x=467, y=924, w=9, h=8
x=224, y=919, w=32, h=22
x=237, y=928, w=10, h=5
x=247, y=925, w=3, h=4
x=244, y=922, w=5, h=8
x=1491, y=918, w=11, h=11
x=1382, y=918, w=17, h=6
x=1276, y=918, w=11, h=10
x=864, y=918, w=49, h=40
x=886, y=953, w=4, h=3
x=877, y=939, w=5, h=4
x=870, y=935, w=3, h=3
x=901, y=932, w=3, h=3
x=896, y=930, w=7, h=9
x=900, y=928, w=4, h=5
x=842, y=918, w=17, h=14
x=843, y=924, w=16, h=7
x=806, y=918, w=9, h=8
x=453, y=918, w=14, h=13
x=458, y=918, w=6, h=5
x=384, y=918, w=6, h=5
x=728, y=917, w=10, h=7
x=733, y=917, w=1, h=1
x=703, y=917, w=1, h=1
x=366, y=917, w=19, h=8
x=372, y=917, w=9, h=2
x=1476, y=916, w=9, h=7
x=1021, y=916, w=12, h=11
x=866, y=916, w=5, h=4
x=740, y=916, w=8, h=7
x=744, y=919, w=3, h=3
x=729, y=916, w=2, h=2
x=712, y=916, w=11, h=5
x=656, y=916, w=28, h=25
x=666, y=923, w=6, h=7
x=664, y=919, w=3, h=3
x=666, y=918, w=4, h=4
x=609, y=916, w=19, h=3
x=604, y=916, w=24, h=6
x=595, y=916, w=7, h=6
x=488, y=916, w=19, h=16
x=476, y=916, w=4, h=3
x=392, y=916, w=5, h=3
x=249, y=916, w=19, h=7
x=85, y=916, w=15, h=4
x=88, y=917, w=4, h=3
x=1270, y=915, w=1, h=1
x=903, y=915, w=2, h=2
x=873, y=915, w=5, h=5
x=743, y=915, w=3, h=3
x=732, y=915, w=7, h=2
x=466, y=915, w=59, h=38
x=498, y=949, w=5, h=4
x=495, y=943, w=13, h=6
x=473, y=939, w=4, h=5
x=505, y=938, w=9, h=13
x=476, y=938, w=3, h=3
x=516, y=937, w=3, h=5
x=476, y=936, w=3, h=3
x=506, y=932, w=4, h=5
x=496, y=927, w=5, h=4
x=502, y=925, w=9, h=11
x=507, y=923, w=4, h=6
x=504, y=923, w=4, h=4
x=498, y=921, w=8, h=11
x=507, y=919, w=12, h=9
x=508, y=918, w=5, h=3
x=469, y=915, w=6, h=4
x=459, y=915, w=9, h=3
x=423, y=915, w=8, h=2
x=378, y=915, w=4, h=1
x=322, y=915, w=18, h=5
x=295, y=915, w=2, h=1
x=1444, y=914, w=9, h=9
x=1404, y=914, w=6, h=6
x=1364, y=914, w=8, h=8
x=962, y=914, w=3, h=2
x=913, y=914, w=34, h=16
x=921, y=921, w=4, h=4
x=920, y=915, w=4, h=5
x=884, y=914, w=5, h=5
x=705, y=914, w=6, h=2
x=413, y=914, w=6, h=2
x=1577, y=913, w=8, h=7
x=1481, y=913, w=6, h=4
x=1411, y=913, w=4, h=4
x=1043, y=913, w=2, h=5
x=999, y=913, w=4, h=6
x=929, y=913, w=27, h=6
x=935, y=916, w=3, h=3
x=927, y=913, w=8, h=5
x=801, y=913, w=4, h=2
x=736, y=913, w=3, h=1
x=712, y=913, w=1, h=1
x=697, y=913, w=4, h=2
x=692, y=913, w=3, h=2
x=459, y=913, w=14, h=2
x=330, y=913, w=6, h=3
x=1486, y=912, w=8, h=5
x=973, y=912, w=15, h=14
x=906, y=912, w=52, h=45
x=930, y=950, w=3, h=3
x=927, y=950, w=4, h=3
x=934, y=949, w=5, h=3
x=928, y=948, w=6, h=3
x=919, y=944, w=6, h=4
x=948, y=942, w=3, h=3
x=923, y=941, w=4, h=3
x=916, y=941, w=5, h=5
x=920, y=936, w=11, h=8
x=929, y=935, w=17, h=11
x=932, y=940, w=1, h=2
x=936, y=934, w=6, h=5
x=916, y=934, w=5, h=6
x=946, y=932, w=5, h=4
x=930, y=927, w=5, h=5
x=623, y=912, w=7, h=3
x=580, y=912, w=9, h=3
x=526, y=912, w=10, h=3
x=487, y=912, w=10, h=4
x=308, y=912, w=3, h=3
x=37, y=912, w=17, h=4
x=1434, y=911, w=4, h=4
x=1226, y=911, w=10, h=9
x=801, y=911, w=3, h=1
x=699, y=911, w=10, h=6
x=579, y=911, w=27, h=9
x=514, y=911, w=65, h=33
x=535, y=933, w=3, h=3
x=530, y=933, w=3, h=3
x=538, y=930, w=7, h=5
x=534, y=928, w=6, h=9
x=515, y=928, w=20, h=7
x=557, y=924, w=3, h=3
x=536, y=924, w=3, h=3
x=551, y=919, w=11, h=7
x=489, y=911, w=28, h=9
x=413, y=911, w=9, h=7
x=1009, y=910, w=1, h=1
x=950, y=910, w=92, h=53
x=989, y=958, w=3, h=3
x=984, y=954, w=3, h=3
x=986, y=952, w=6, h=7
x=983, y=951, w=5, h=4
x=978, y=948, w=7, h=5
x=982, y=941, w=9, h=12
x=979, y=938, w=3, h=5
x=1022, y=936, w=16, h=16
x=1016, y=929, w=14, h=16
x=991, y=927, w=3, h=3
x=989, y=921, w=3, h=3
x=1006, y=920, w=3, h=3
x=958, y=915, w=4, h=4
x=937, y=910, w=7, h=7
x=937, y=910, w=7, h=6
x=922, y=910, w=3, h=3
x=814, y=910, w=7, h=6
x=815, y=911, w=3, h=3
x=721, y=910, w=44, h=43
x=694, y=910, w=38, h=13
x=710, y=910, w=7, h=2
x=693, y=910, w=9, h=2
x=658, y=910, w=5, h=2
x=444, y=910, w=1, h=1
x=326, y=910, w=31, h=8
x=318, y=910, w=8, h=6
x=153, y=910, w=9, h=5
x=1572, y=909, w=10, h=4
x=980, y=909, w=3, h=3
x=860, y=909, w=15, h=3
x=863, y=909, w=3, h=3
x=860, y=909, w=4, h=3
x=413, y=909, w=43, h=11
x=446, y=911, w=4, h=3
x=446, y=909, w=1, h=1
x=425, y=909, w=12, h=5
x=359, y=909, w=4, h=7
x=336, y=909, w=3, h=1
x=196, y=909, w=9, h=6
x=1544, y=908, w=6, h=3
x=1497, y=908, w=7, h=6
x=1149, y=908, w=14, h=10
x=1152, y=908, w=6, h=5
x=1153, y=908, w=5, h=4
x=1048, y=908, w=3, h=1
x=946, y=908, w=14, h=8
x=877, y=908, w=11, h=7
x=878, y=911, w=7, h=4
x=883, y=908, w=5, h=5
x=24, y=908, w=24, h=9
x=1504, y=907, w=12, h=10
x=1483, y=907, w=5, h=4
x=1467, y=907, w=10, h=6
x=1467, y=907, w=6, h=3
x=1389, y=907, w=8, h=4
x=1389, y=907, w=4, h=4
x=828, y=907, w=25, h=25
x=832, y=917, w=6, h=5
x=828, y=917, w=10, h=13
x=829, y=912, w=5, h=4
x=845, y=910, w=3, h=5
x=842, y=910, w=4, h=5
x=526, y=907, w=158, h=47
x=540, y=948, w=3, h=3
x=541, y=947, w=4, h=3
x=638, y=942, w=6, h=5
x=592, y=941, w=6, h=3
x=611, y=940, w=3, h=3
x=606, y=939, w=7, h=7
x=615, y=933, w=4, h=3
x=647, y=912, w=3, h=3
x=644, y=907, w=8, h=2
x=487, y=907, w=9, h=2
x=437, y=907, w=8, h=4
x=407, y=907, w=10, h=8
x=398, y=907, w=16, h=18
x=173, y=907, w=17, h=8
x=175, y=907, w=9, h=6
x=1473, y=906, w=3, h=1
x=1038, y=906, w=9, h=14
x=984, y=906, w=2, h=1
x=956, y=906, w=1, h=1
x=889, y=906, w=25, h=12
x=896, y=910, w=6, h=3
x=897, y=907, w=8, h=5
x=890, y=906, w=4, h=4
x=325, y=906, w=3, h=1
x=1464, y=905, w=5, h=8
x=1422, y=905, w=9, h=11
x=978, y=905, w=3, h=3
x=978, y=905, w=3, h=3
x=968, y=905, w=6, h=9
x=497, y=905, w=12, h=2
x=476, y=905, w=9, h=5
x=477, y=907, w=4, h=3
x=479, y=905, w=6, h=4
x=284, y=905, w=13, h=7
x=159, y=905, w=7, h=4
x=1579, y=904, w=4, h=5
x=1509, y=904, w=3, h=3
x=1412, y=904, w=10, h=6
x=950, y=904, w=6, h=6
x=710, y=904, w=40, h=8
x=724, y=904, w=1, h=1
x=719, y=904, w=1, h=1
x=605, y=904, w=35, h=8
x=247, y=904, w=14, h=5
x=1317, y=903, w=3, h=4
x=1039, y=903, w=7, h=5
x=921, y=903, w=13, h=8
x=824, y=903, w=7, h=7
x=512, y=903, w=18, h=3
x=490, y=903, w=18, h=3
x=416, y=903, w=17, h=9
x=1561, y=902, w=6, h=4
x=1561, y=902, w=5, h=4
x=1483, y=902, w=13, h=5
x=1302, y=902, w=5, h=7
x=1292, y=902, w=10, h=5
x=877, y=902, w=9, h=7
x=659, y=902, w=5, h=3
x=426, y=902, w=7, h=2
x=170, y=902, w=12, h=4
x=174, y=902, w=6, h=4
x=1039, y=901, w=2, h=1
x=960, y=901, w=1, h=1
x=907, y=901, w=11, h=5
x=807, y=901, w=19, h=12
x=814, y=905, w=4, h=3
x=808, y=902, w=6, h=7
x=515, y=901, w=9, h=3
x=1542, y=900, w=18, h=13
x=1549, y=904, w=6, h=4
x=1547, y=904, w=3, h=3
x=1396, y=900, w=4, h=1
x=1383, y=900, w=6, h=5
x=819, y=900, w=6, h=3
x=504, y=900, w=8, h=2
x=354, y=900, w=13, h=14
x=264, y=900, w=101, h=45
x=303, y=937, w=4, h=3
x=303, y=934, w=4, h=4
x=304, y=933, w=4, h=3
x=306, y=931, w=6, h=5
x=294, y=926, w=9, h=9
x=353, y=918, w=3, h=4
x=273, y=916, w=11, h=8
x=280, y=914, w=14, h=9
x=302, y=912, w=5, h=3
x=1473, y=899, w=7, h=9
x=939, y=899, w=5, h=4
x=891, y=899, w=13, h=5
x=862, y=899, w=6, h=5
x=701, y=899, w=45, h=11
x=306, y=899, w=9, h=4
x=1150, y=898, w=4, h=10
x=993, y=898, w=6, h=2
x=987, y=898, w=4, h=3
x=987, y=898, w=3, h=3
x=908, y=898, w=16, h=5
x=696, y=898, w=11, h=7
x=579, y=898, w=55, h=6
x=588, y=898, w=14, h=3
x=985, y=897, w=53, h=22
x=1023, y=909, w=4, h=5
x=1021, y=908, w=3, h=3
x=992, y=907, w=4, h=5
x=1017, y=904, w=5, h=5
x=1007, y=897, w=8, h=7
x=937, y=897, w=22, h=15
x=952, y=898, w=6, h=5
x=833, y=897, w=30, h=12
x=844, y=901, w=4, h=3
x=837, y=901, w=3, h=3
x=193, y=897, w=6, h=3
x=1549, y=896, w=12, h=6
x=1550, y=896, w=3, h=4
x=1542, y=896, w=6, h=4
x=1363, y=896, w=6, h=10
x=1364, y=902, w=3, h=4
x=1192, y=896, w=5, h=5
x=1166, y=896, w=3, h=1
x=958, y=896, w=7, h=11
x=918, y=896, w=6, h=4
x=707, y=896, w=14, h=5
x=649, y=896, w=18, h=3
x=1486, y=895, w=12, h=9
x=1424, y=895, w=22, h=12
x=1433, y=900, w=4, h=4
x=1039, y=895, w=13, h=12
x=979, y=895, w=3, h=3
x=870, y=895, w=7, h=7
x=621, y=895, w=4, h=2
x=431, y=895, w=5, h=3
x=401, y=895, w=2, h=1
x=395, y=895, w=8, h=3
x=248, y=895, w=5, h=4
x=1497, y=894, w=5, h=5
x=1317, y=894, w=9, h=7
x=1236, y=894, w=10, h=10
x=817, y=894, w=4, h=3
x=712, y=894, w=22, h=6
x=435, y=894, w=19, h=7
x=417, y=894, w=3, h=1
x=1393, y=893, w=5, h=6
x=1189, y=893, w=4, h=1
x=866, y=893, w=11, h=5
x=708, y=893, w=4, h=4
x=558, y=893, w=27, h=4
x=444, y=893, w=17, h=7
x=1387, y=892, w=5, h=5
x=1347, y=892, w=3, h=2
x=1050, y=892, w=6, h=4
x=1021, y=892, w=32, h=9
x=900, y=892, w=3, h=5
x=890, y=892, w=8, h=4
x=801, y=892, w=7, h=6
x=1561, y=891, w=5, h=7
x=1194, y=891, w=9, h=6
x=945, y=891, w=4, h=4
x=945, y=891, w=4, h=4
x=926, y=891, w=3, h=3
x=815, y=891, w=21, h=13
x=822, y=891, w=1, h=5
x=1285, y=890, w=8, h=8
x=1210, y=890, w=7, h=4
x=1212, y=890, w=5, h=3
x=546, y=890, w=73, h=10
x=478, y=890, w=21, h=9
x=451, y=890, w=4, h=4
x=451, y=890, w=4, h=4
x=397, y=890, w=4, h=3
x=395, y=890, w=1, h=3
x=1591, y=889, w=9, h=5
x=1469, y=889, w=8, h=5
x=960, y=889, w=25, h=25
x=968, y=896, w=12, h=10
x=860, y=889, w=7, h=6
x=843, y=889, w=14, h=8
x=494, y=889, w=7, h=2
x=329, y=889, w=15, h=3
x=1493, y=888, w=7, h=5
x=1344, y=888, w=7, h=4
x=1290, y=888, w=18, h=16
x=879, y=888, w=14, h=15
x=887, y=897, w=4, h=4
x=890, y=895, w=3, h=4
x=575, y=888, w=11, h=4
x=582, y=888, w=4, h=3
x=507, y=888, w=24, h=13
x=402, y=888, w=8, h=6
x=1428, y=887, w=5, h=5
x=1229, y=887, w=82, h=39
x=1297, y=916, w=8, h=7
x=1264, y=903, w=10, h=6
x=1267, y=902, w=16, h=7
x=1216, y=887, w=43, h=45
x=1254, y=923, w=3, h=3
x=1242, y=917, w=12, h=9
x=1232, y=904, w=13, h=13
x=1223, y=896, w=6, h=6
x=1217, y=891, w=22, h=26
x=1222, y=887, w=12, h=11
x=999, y=887, w=8, h=12
x=962, y=887, w=11, h=5
x=837, y=887, w=6, h=2
x=830, y=887, w=9, h=12
x=830, y=895, w=5, h=3
x=593, y=887, w=10, h=3
x=556, y=887, w=8, h=6
x=455, y=887, w=15, h=14
x=459, y=892, w=4, h=3
x=412, y=887, w=103, h=16
x=418, y=897, w=5, h=5
x=415, y=896, w=4, h=5
x=1374, y=886, w=20, h=10
x=1391, y=888, w=3, h=4
x=858, y=886, w=3, h=5
x=468, y=886, w=38, h=4
x=459, y=886, w=4, h=4
x=1570, y=885, w=6, h=6
x=1458, y=885, w=7, h=4
x=1436, y=885, w=3, h=6
x=1008, y=885, w=8, h=4
x=831, y=885, w=5, h=5
x=714, y=885, w=38, h=18
x=739, y=895, w=3, h=3
x=739, y=893, w=3, h=3
x=736, y=892, w=4, h=5
x=740, y=891, w=5, h=4
x=724, y=889, w=10, h=7
x=719, y=885, w=17, h=6
x=599, y=885, w=9, h=3
x=572, y=885, w=4, h=3
x=538, y=885, w=13, h=11
x=421, y=885, w=11, h=13
x=373, y=885, w=12, h=5
x=1343, y=884, w=5, h=4
x=1279, y=884, w=9, h=3
x=1243, y=884, w=31, h=18
x=729, y=884, w=2, h=1
x=1386, y=883, w=7, h=3
x=1287, y=883, w=11, h=6
x=996, y=883, w=4, h=2
x=880, y=883, w=7, h=5
x=882, y=884, w=3, h=4
x=839, y=883, w=3, h=2
x=651, y=883, w=13, h=5
x=652, y=884, w=5, h=4
x=646, y=883, w=7, h=2
x=612, y=883, w=47, h=8
x=427, y=883, w=47, h=10
x=1496, y=882, w=8, h=6
x=1346, y=882, w=6, h=5
x=1346, y=882, w=5, h=5
x=1337, y=882, w=6, h=6
x=1337, y=882, w=5, h=5
x=1327, y=882, w=7, h=12
x=1299, y=882, w=27, h=37
x=1307, y=896, w=4, h=4
x=1308, y=888, w=4, h=4
x=1318, y=886, w=8, h=7
x=1312, y=885, w=5, h=5
x=1294, y=882, w=11, h=2
x=1211, y=882, w=7, h=4
x=815, y=882, w=8, h=5
